dataset,met,region,category,n,weight_ttbar_scale_down:sumw,weight_ttbar_scale_muR_down_muF_nom:sumw,weight_ttbar_scale_muR_down_muF_up:sumw,weight_ttbar_scale_muR_nom_muF_down:sumw,weight_ttbar_scale_muR_nom_muF_down_x_muR_down_muF_nom:sumw,weight_ttbar_scale_muR_nom_muF_nom:sumw,weight_ttbar_scale_muR_nom_muF_up:sumw,weight_ttbar_scale_muR_nom_muF_up_x_muR_up_muF_nom:sumw,weight_ttbar_scale_muR_up_muF_down:sumw,weight_ttbar_scale_muR_up_muF_nom:sumw,weight_ttbar_scale_up:sumw
ttbar,"[300.0, 400.0)",5,4.02,11,1.0740716859525854e-05,9.77368041671871e-06,8.964812210700783e-06,1.0961828818603334e-05,1.0601446302589407e-05,1.0075659996269153e-05,9.32021683837943e-06,9.529363683579532e-06,1.115808086923364e-05,1.0324228606078056e-05,9.610625748275805e-06
ttbar,"[400.0, 500.0)",0,1.01,12,1.1458520901093941e-05,1.0214379627285588e-05,9.215730657740717e-06,1.0338953259313193e-05,1.1468623854137746e-05,9.291960361238792e-06,8.440798333228792e-06,7.894979416836681e-06,9.542196891279698e-06,8.622657577710098e-06,7.873824841968173e-06
ttbar,"[400.0, 500.0)",0,1.02,430,0.00038290196200535553,0.000372276339110345,0.0003621272373350512,0.00038556687839498446,0.0003862693166147618,0.0003737638092357786,0.0003625490388659437,0.00036619046692277737,0.0003891002821742618,0.00037605799190703807,0.00036399472195622405
ttbar,"[400.0, 500.0)",0,1.03,689,0.00056042399050642,0.0005533997279586959,0.0005460470028838749,0.0005786894021095106,0.0005651801725604472,0.0005676515325359076,0.0005567913304066497,0.0005698817921976308,0.0005946772446452326,0.000580218454497888,0.0005667375604021199
ttbar,"[400.0, 500.0)",0,1.04,413,0.0003152179004520637,0.00030774758002804955,0.0003009448441267665,0.0003196987660228919,0.00031535184492156767,0.00031142211502764,0.0003037586514790578,0.00030705945758203616,0.0003241454354419809,0.00031501539072477066,0.0003067097997858695
ttbar,"[400.0, 500.0)",0,1.05,259,0.00020135675597865148,0.00019687069457243847,0.00019249186177252572,0.00019824544568254244,0.00020046742608577714,0.00019365032097226755,0.0001891317553492542,0.00018662586297720548,0.00019661211104567098,0.00019173387410758482,0.00018707175980160612
ttbar,"[400.0, 500.0)",0,1.06,679,0.0006475879763069276,0.0006210527144193048,0.0005976581955140628,0.0006405397796563063,0.000647217601245045,0.0006154448511670847,0.0005928218029391294,0.0005907721612448124,0.0006374449202530857,0.0006127982972157929,0.0005906761893970661
ttbar,"[400.0, 500.0)",0,1.07,732,0.0007151681458683191,0.0006855404097986311,0.0006600770000608393,0.000687928410532642,0.0007176765570070291,0.0006610591209244162,0.0006374243283712648,0.0006241159922101032,0.0006701237333100864,0.0006444628135936116,0.0006219635130775332
ttbar,"[400.0, 500.0)",0,1.08,128,9.365161444667994e-05,9.10698971283853e-05,8.860260421925608e-05,9.09871588366698e-05,9.402380625127786e-05,8.852158701414182e-05,8.613405891909606e-05,8.480391084676818e-05,8.934092144891646e-05,8.685728860642096e-05,8.450241370257609e-05
ttbar,"[400.0, 500.0)",0,1.09,137,0.00011979146023390512,0.00011636975261281596,0.00011352409323359983,0.00011651297871426297,0.00012124367000135431,0.00011323863443110633,0.00011042788453861003,0.000109401700787437,0.00011445551411421218,0.00011116535840626233,0.00010835278986770401
ttbar,"[400.0, 500.0)",0,2.01,11,1.0232024280625282e-05,9.567402266194796e-06,9.08052917938304e-06,1.1950602730795987e-05,1.0335083048509081e-05,1.1210074124535763e-05,1.0624495678707413e-05,1.1930028136504351e-05,1.3265392953053728e-05,1.2472168190599172e-05,1.182507076961834e-05
ttbar,"[400.0, 500.0)",0,2.02,24,1.1916500363024445e-05,1.202310594589625e-05,1.211165547873726e-05,1.377462112537111e-05,1.2459112553936585e-05,1.364840290136213e-05,1.3528875989636953e-05,1.4987193937140375e-05,1.520402994515466e-05,1.4907741518942347e-05,1.4644076150005485e-05
ttbar,"[400.0, 500.0)",0,2.03,5,3.810003140054921e-06,3.8536239422510365e-06,3.846488912013917e-06,3.7413658622137648e-06,3.8143213435993403e-06,3.769026086736327e-06,3.753824094240281e-06,3.6951405489797966e-06,3.7051827823708574e-06,3.717234158649417e-06,3.6949852300314658e-06
ttbar,"[400.0, 500.0)",0,2.04,32,2.003151135900501e-05,2.1891551835629727e-05,2.3406003372875424e-05,2.4637572547380866e-05,2.0853322317484895e-05,2.577034687990409e-05,2.666664432640628e-05,2.9708234580111176e-05,2.8147785487032094e-05,2.8755286754911986e-05,2.9216053297106708e-05
ttbar,"[400.0, 500.0)",0,3.01,20,1.6374265773117726e-05,1.5272768029599725e-05,1.4293612721172633e-05,1.778679312195535e-05,1.6120012511593468e-05,1.6601696984931205e-05,1.5541179104845012e-05,1.6377755470467775e-05,1.8910391098273152e-05,1.765688884524989e-05,1.6542877124673944e-05
ttbar,"[400.0, 500.0)",0,3.02,99,7.493724693728249e-05,8.043104840960299e-05,8.478955440602494e-05,8.050013275598109e-05,7.513376775489156e-05,8.432579364825572e-05,8.73216681107617e-05,8.953938943009285e-05,8.488878662766351e-05,8.745575445598165e-05,8.9459470132025e-05
ttbar,"[400.0, 500.0)",0,3.03,153,0.00013911550533781872,0.0001378843507168703,0.0001363464799487315,0.00014396049281113402,0.000139776220030272,0.0001416910328747139,0.0001392497496319332,0.00014218189808224734,0.00014798633257759943,0.00014486331401250237,0.00014176811709183513
ttbar,"[400.0, 500.0)",0,3.04,271,0.00026860428781894324,0.0002665315131107997,0.0002639564837143538,0.0002678703549021813,0.0002895917807637263,0.0002646819175762213,0.0002611257818904734,0.0002726252596433192,0.0002681107223919309,0.00026386409867281064,0.0002595526519445496
ttbar,"[400.0, 500.0)",0,4.01,121,8.696425786685236e-05,9.020936239154282e-05,9.258195893561475e-05,9.681983504725473e-05,8.855721841253194e-05,9.844089089014086e-05,9.944137594131551e-05,0.00010589841415568156,0.00010455181645986152,0.0001049531996585982,0.00010497506721232929
ttbar,"[400.0, 500.0)",0,4.02,117,8.67848317442361e-05,8.840760890659345e-05,8.977437562285893e-05,9.75345695426684e-05,8.821487353752917e-05,9.766973742756022e-05,9.771250260252041e-05,0.00010495814481464737,0.00010589583317300955,0.00010492249549396526,0.00010403354141483492
ttbar,"[400.0, 500.0)",1,1.01,23,1.8535923548219957e-05,1.8117547329259758e-05,1.7778628592667167e-05,1.7313957318794375e-05,1.867963077148225e-05,1.6970248841216752e-05,1.6686173122524135e-05,1.6012283952431624e-05,1.6464132461395758e-05,1.6150343924380047e-05,1.5897328017738938e-05
ttbar,"[400.0, 500.0)",1,1.02,504,0.00038413007949607205,0.0003887815116336528,0.00039185230327329926,0.0004044551407997273,0.00039342517301597035,0.00040431505436956336,0.00040329422471807,0.0004190942267681485,0.0004212690844763276,0.0004173233636842735,0.00041328264462021713
ttbar,"[400.0, 500.0)",1,1.03,921,0.0007092250875036648,0.0006952099242442103,0.0006814266398739088,0.0007280635909230796,0.0007141107282151379,0.0007102361455972592,0.0006930680005170531,0.0007073445090223137,0.0007450306572090648,0.0007237971720183816,0.0007040865813345907
ttbar,"[400.0, 500.0)",1,1.04,677,0.000524147370332559,0.0005043403474778797,0.0004867259437908086,0.0005188615222464591,0.0005300356855666693,0.0004995164901380406,0.0004819780247155922,0.0004837596931871941,0.0005166935456420112,0.0004971846900680085,0.00047963287813623996
ttbar,"[400.0, 500.0)",1,1.05,417,0.0002981636864975177,0.000293511493174309,0.00028906170864115917,0.00030016389096208286,0.00030152201387031405,0.0002945025482780472,0.00028906347288449176,0.0002921355860478315,0.0003026937065646684,0.0002960329279413706,0.00028984053656607096
ttbar,"[400.0, 500.0)",1,1.06,1308,0.0011125302778588818,0.0010914719837487085,0.0010720432982666078,0.001112812423817624,0.0011200997346981069,0.0010898576363116714,0.0010681893892893002,0.0010735324490729085,0.0011167972507686106,0.0010914752145020322,0.0010680718800390038
ttbar,"[400.0, 500.0)",1,1.07,1247,0.0011140200038611138,0.0010577179535257877,0.0010208224232032684,0.0010721141182755084,0.0010744510530016024,0.0010327213795595206,0.0009976299135185057,0.0009657811972137519,0.0010548065127463737,0.0010165488683469186,0.0009825646640909689
ttbar,"[400.0, 500.0)",1,1.08,217,0.00017651884006861162,0.00017093989168367286,0.00016587792146160172,0.00017261748498393823,0.00017663701623702949,0.00016745842286043855,0.00016265071971792588,0.00016077458357228883,0.00017022786175379949,0.0001652052918978017,0.00016055978921061717
ttbar,"[400.0, 500.0)",1,1.09,226,0.0001956920899429865,0.00018611031164348,0.00017794378562364235,0.0001868454068349756,0.00019596752046257708,0.00017839687506097568,0.00017103262971213942,0.00016661119280424186,0.00018090391829680437,0.00017306252456584072,0.00016623245914456882
ttbar,"[400.0, 500.0)",1,2.01,39,3.6366808430313467e-05,3.6614888080707286e-05,3.669244501908851e-05,3.753073350134047e-05,3.666426297291887e-05,3.7480060511796664e-05,3.7302002160218784e-05,3.805113094988373e-05,3.8523428905163376e-05,3.8227370924639363e-05,3.786205788521468e-05
ttbar,"[400.0, 500.0)",1,2.02,54,3.92164822829262e-05,3.8351676133370015e-05,3.754402982033705e-05,4.321404890494714e-05,3.9147199413645505e-05,4.200599842624984e-05,4.087364017062125e-05,4.346886970824438e-05,4.635128018084585e-05,4.487968057623147e-05,4.3527131375787865e-05
ttbar,"[400.0, 500.0)",1,2.03,15,1.1826818334303864e-05,1.202784715841346e-05,1.2157959896682514e-05,1.2761756251559868e-05,1.1950358022140582e-05,1.2839956074983228e-05,1.2861773011774795e-05,1.3506069965822247e-05,1.3501023190178715e-05,1.3485055405157034e-05,1.3431512718429625e-05
ttbar,"[400.0, 500.0)",1,2.04,64,3.9421577765339566e-05,4.172373610933019e-05,4.3649557747818926e-05,4.556256570088526e-05,3.8439837169783206e-05,4.7074084158536575e-05,4.82964705721318e-05,5.129275498817966e-05,5.027975987897789e-05,5.121732478160081e-05,5.195399056680622e-05
ttbar,"[400.0, 500.0)",1,3.01,24,2.3188109503301387e-05,2.3307057017999445e-05,2.331476793353779e-05,2.4257721314671107e-05,2.3267315821175384e-05,2.4171766475436623e-05,2.400400349956415e-05,2.464054685813495e-05,2.513970025039103e-05,2.4889246822784093e-05,2.459491619034385e-05
ttbar,"[400.0, 500.0)",1,3.02,253,0.00023266573057754603,0.00023095799209404004,0.00022914595148561088,0.00024138664742842823,0.00023629962740272925,0.0002382656481296104,0.0002351260517647228,0.00024269377040228593,0.0002486344790369236,0.0002443302199678635,0.00024024452037988905
ttbar,"[400.0, 500.0)",1,3.03,313,0.00030565650859532006,0.0002958940417023547,0.0002867930883915264,0.00030731162487802747,0.00030610285782682074,0.00029739080016277347,0.00028799021152072163,0.0002900492101254815,0.00030955579631852505,0.00029926924817793633,0.00028964347957331814
ttbar,"[400.0, 500.0)",1,3.04,489,0.0004467231242868347,0.00043502597526707686,0.00042464704722771236,0.00044117816215896017,0.0004482628773596111,0.00042938046478964935,0.0004186363902085447,0.0004164387578628944,0.0004385013947294976,0.0004262059622505555,0.00041513073370300026
ttbar,"[400.0, 500.0)",1,4.01,596,0.0005016892501546663,0.0005122181930824834,0.0005198241741050442,0.0005375336399605509,0.0005107109246870191,0.0005418125410513361,0.0005440295168985894,0.000569891283840419,0.000566491195927224,0.0005659022550321132,0.0005642327014288841
ttbar,"[400.0, 500.0)",1,4.02,493,0.00037596664023407695,0.00038188536378180095,0.0003862203938212469,0.0004103190014005569,0.0003820544092674661,0.0004111095331737726,0.0004109279991788742,0.0004350491790670933,0.0004376037502922817,0.00043447382658867,0.00043107548006996095
ttbar,"[400.0, 500.0)",2,1.01,1,1.0694863824121629e-06,9.830438595811295e-07,9.04694366872228e-07,9.131880879485296e-07,1.0618912934380586e-06,8.453821286921422e-07,7.830303432613701e-07,6.887526292936799e-07,7.995246311925869e-07,7.435972036457291e-07,6.921107843038252e-07
ttbar,"[400.0, 500.0)",2,1.02,2,1.7330255788595913e-06,1.4671241754859227e-06,1.238557384640406e-06,1.7849488870142596e-06,1.695151846745711e-06,1.5391756027040204e-06,1.3244385021854971e-06,1.3714952536380034e-06,1.830730168509549e-06,1.5984576947192041e-06,1.3943239789104548e-06
ttbar,"[400.0, 500.0)",2,1.03,5,3.0890399321786134e-06,3.306372072301172e-06,3.467329669348629e-06,3.401583426517493e-06,3.212155274330044e-06,3.531341885183054e-06,3.621815625198526e-06,3.824818489407547e-06,3.649435023256671e-06,3.7127439765505967e-06,3.751055327700827e-06
ttbar,"[400.0, 500.0)",2,1.04,8,3.84316010826586e-06,4.206013609792948e-06,4.549376264263652e-06,3.790449143828621e-06,3.933237772731583e-06,4.1036756808092435e-06,4.401055937880751e-06,4.3627387774217726e-06,3.765285546171479e-06,4.0383690133862295e-06,4.3007463274586745e-06
ttbar,"[400.0, 500.0)",2,1.05,3,1.460432020735127e-06,1.3730687425010223e-06,1.2918011593443635e-06,1.3312472029758677e-06,1.4551708973834315e-06,1.2585000490124162e-06,1.189523467049371e-06,1.1130248448807176e-06,1.2399492607110451e-06,1.1757631097010664e-06,1.115044005934547e-06
ttbar,"[400.0, 500.0)",2,1.06,36,3.6316417726080955e-05,3.38024950541788e-05,3.1654626602215805e-05,3.24049938091385e-05,3.6176820807529604e-05,3.0431650137358568e-05,2.8716547050501738e-05,2.6551068700706965e-05,2.9649981159791028e-05,2.8014536812695867e-05,2.6591074376884375e-05
ttbar,"[400.0, 500.0)",2,1.07,33,3.5402433169091936e-05,3.2852814071747794e-05,3.079121623979718e-05,3.262520135534253e-05,3.510810051045069e-05,3.060967730703885e-05,2.8947097217503557e-05,2.7509612066515998e-05,3.067352274369863e-05,2.9002747380753834e-05,2.761910329654216e-05
ttbar,"[400.0, 500.0)",2,1.08,8,9.598634622315963e-06,8.663010030809572e-06,7.79764133838319e-06,8.548810417376836e-06,9.469926826087086e-06,7.804135163616006e-06,7.100194780351811e-06,6.522790769937044e-06,7.80756312401787e-06,7.1869057558653276e-06,6.594812055482449e-06
ttbar,"[400.0, 500.0)",2,1.09,5,4.391798198132814e-06,3.9551349589413395e-06,3.585683508502117e-06,4.120961251585795e-06,4.33668441791632e-06,3.7487884040763764e-06,3.427839865796541e-06,3.294130481603996e-06,3.939050650144169e-06,3.608409988797265e-06,3.3212830711299475e-06
ttbar,"[400.0, 500.0)",2,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[400.0, 500.0)",2,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[400.0, 500.0)",2,2.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[400.0, 500.0)",2,2.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[400.0, 500.0)",2,3.01,1,1.0328877157924507e-06,1.1500511672580058e-06,1.2599870530028593e-06,1.1387114399549571e-06,1.0535929920419158e-06,1.2429623113944073e-06,1.3403255251816154e-06,1.4202097000029631e-06,1.222331936421579e-06,1.3170436005640306e-06,1.4057754609057868e-06
ttbar,"[400.0, 500.0)",2,3.02,6,4.928118011107267e-06,4.8191371140819546e-06,4.706278759569357e-06,4.6116904767481495e-06,4.957331240734283e-06,4.512785416283498e-06,4.4097578460150944e-06,4.223045682071378e-06,4.398381829653431e-06,4.299964147255357e-06,4.201125783150125e-06
ttbar,"[400.0, 500.0)",2,3.03,8,8.71811257654432e-06,8.368837917635537e-06,8.086677337566631e-06,7.955617027214468e-06,8.6565749416517e-06,7.689398193794502e-06,7.467495410786096e-06,6.989522410706135e-06,7.40890326191492e-06,7.191544994291462e-06,7.009348309640816e-06
ttbar,"[400.0, 500.0)",2,3.04,10,1.1268746382375215e-05,1.0019078402653813e-05,8.94256311927761e-06,9.936573055978742e-06,1.1156560892171992e-05,8.913134546318852e-06,8.01848024165442e-06,7.2900280930056165e-06,8.992052887941283e-06,8.115363870619983e-06,7.346163545639772e-06
ttbar,"[400.0, 500.0)",2,4.01,25,3.409033622644589e-05,3.1915638152233614e-05,3.0030160784604237e-05,3.0357343265624988e-05,3.359456797482101e-05,2.8604334271279628e-05,2.706549160533836e-05,2.468113576329444e-05,2.7768814050579193e-05,2.626508790128792e-05,2.4950577862361826e-05
ttbar,"[400.0, 500.0)",2,4.02,31,3.6417876320215666e-05,3.3095366362434273e-05,3.0230833022180512e-05,3.192215167951515e-05,3.6172456033445116e-05,2.92435336763357e-05,2.69039793213784e-05,2.440973671772281e-05,2.8774192823568188e-05,2.650171376650235e-05,2.451548523783635e-05
ttbar,"[400.0, 500.0)",3,1.01,19,1.2879591687531315e-05,1.1504282996349464e-05,1.0337443381021235e-05,1.1441505161255055e-05,1.2786266334477775e-05,1.031638581102934e-05,9.348701750177505e-06,8.576812871750256e-06,1.0409993168782276e-05,9.448553160382644e-06,8.620256589262245e-06
ttbar,"[400.0, 500.0)",3,1.02,423,0.00034085399725898596,0.0003366393811257522,0.0003325204309508205,0.00035132925454638375,0.0003487958359806353,0.00034501600450471514,0.00033899008129595234,0.0003505512073753978,0.0003605457317923808,0.0003524113956703354,0.00034496758331547227
ttbar,"[400.0, 500.0)",3,1.03,714,0.0005225430585045344,0.0005105146435008147,0.0004985959838680209,0.0005381675523641165,0.0005252175723824303,0.0005231032249518958,0.0005085308676639229,0.0005194963834936316,0.000551947186975897,0.0005342160757042738,0.0005176645305080521
ttbar,"[400.0, 500.0)",3,1.04,565,0.0004239743769837025,0.0004059487673067968,0.00038980941128163616,0.00042491798966621554,0.00042441260131883965,0.0004073010179780145,0.0003912318493888213,0.0003938140363817229,0.00042707632008982056,0.000409381769256983,0.00039333893427458735
ttbar,"[400.0, 500.0)",3,1.05,318,0.00022535383801825586,0.00021651797481538515,0.00020827956005501215,0.00022624598239668424,0.00022585611960150811,0.00021750796393806682,0.0002092472514598496,0.0002109073261835775,0.00022769150704065626,0.00021882682535061444,0.000210538634929176
ttbar,"[400.0, 500.0)",3,1.06,1028,0.0008485035508087263,0.0008295514876196396,0.0008119803500547226,0.0008465543240520416,0.0008563280989249409,0.0008263914865714657,0.0008073573542658692,0.0008116890671822255,0.0008480310922649232,0.0008262066147632537,0.000805999351619883
ttbar,"[400.0, 500.0)",3,1.07,956,0.0008324238949113238,0.0007902518466390781,0.0007534634806630218,0.0008006660620384088,0.0008315222258816294,0.0007628242354101682,0.0007291194003890572,0.000712722324454656,0.0007799474967108657,0.0007443336957011098,0.0007126633110634249
ttbar,"[400.0, 500.0)",3,1.08,182,0.00013444515889731454,0.0001323413608137925,0.00013048725620196498,0.00013172501098705032,0.00013604360836640082,0.0001295970814297351,0.0001276500300640303,0.0001269883544640647,0.00013015024502739341,0.00012786878381159414,0.00012582480032099496
ttbar,"[400.0, 500.0)",3,1.09,175,0.00013494485828427052,0.00012745997957529592,0.00012097077182140711,0.00013020065099644143,0.0001345625627708229,0.00012360742159774066,0.00011775981207540704,0.00011551313344115713,0.00012712433264831522,0.00012103540631013232,0.00011562846740612648
ttbar,"[400.0, 500.0)",3,2.01,27,2.3061771044560534e-05,2.433102674012113e-05,2.526860054745306e-05,2.518826469315804e-05,2.513998896601749e-05,2.5995878445680005e-05,2.6556994083411058e-05,2.8962464867464067e-05,2.68666804607575e-05,2.732547631040557e-05,2.7614904250184967e-05
ttbar,"[400.0, 500.0)",3,2.02,45,3.8291934638321635e-05,3.850619507888708e-05,3.864207514258576e-05,4.1288365517434525e-05,3.851279852538833e-05,4.112596004173026e-05,4.091623938338547e-05,4.290213576420176e-05,4.366785179124777e-05,4.3214206408114033e-05,4.2762710539753996e-05
ttbar,"[400.0, 500.0)",3,2.03,6,4.146385820373674e-06,4.68220483686628e-06,5.1759973079012114e-06,4.803250506899446e-06,4.386658375279315e-06,5.219087435360669e-06,5.6046204259878085e-06,6.111070976752727e-06,5.310774777726478e-06,5.638959037948704e-06,5.94748461117108e-06
ttbar,"[400.0, 500.0)",3,2.04,57,4.180164726502523e-05,4.1162188041195174e-05,4.064606739357421e-05,4.430273378667146e-05,4.226598733629559e-05,4.331471291311009e-05,4.246437435244389e-05,4.427563500695359e-05,4.63079546421757e-05,4.504176373243217e-05,4.395498332966485e-05
